"oblast","EDRPOU","NAME","KVED","church_EDRPOU","church_NAME","BOSS","church_BOSS","ADDRESS","church_ADDRESS","freq","FOUNDERS","KVED_freq","KVED_freq_inRegion","KVED_section"
"м.Київ","36216239","ПІДПРИЄМСТВО ОМОФОР РЕЛІГІЙНОЇ ОРГАНІЗАЦІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЇ ВСІХ СВЯТИХ У ШЕВЧЕНКІВСЬКОМУ РАЙОНІ М.КИЄВА","46.19 Діяльність посередників у торгівлі товарами широкого асортименту",33779501,"РЕЛІГІЙНА ГРОМАДА ПАРАФІЇ НА ЧЕСТЬ ПРЕПОДОБНОГО МАКСИМА СПОВІДНИКА У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","04053; м.Київ- Шевченківський район, ВУЛИЦЯ АРТЕМА, будинок 37/41","02091; м.Київ- Дарницький район, ВУЛ. ХАРКІВСЬКЕ ШОСЕ, будинок 160-А, квартира 145",6,"РЕЛІГІЙНА ГРОМАДА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЇ ВСІХ СВЯТИХ У ШЕВЧЕНКІВСЬКОМУ РАЙОНІ М.КИЄВА, розмір внеску до статутного фонду - 53280.00 грн.||КІНЦЕВИЙ БЕНЕФІЦІАРНИЙ ВЛАСНИК (КОНТРОЛЕР) У УЧАСНИКА ЮРИДИЧНОЇ ОСОБИ ВІДСУТНІЙ",63,15,"Торгівля"
"м.Київ","41105473","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АЛХIМIК","82.99 Надання інших допоміжних комерційних послуг, н. в. і. у.",33779501,"РЕЛІГІЙНА ГРОМАДА ПАРАФІЇ НА ЧЕСТЬ ПРЕПОДОБНОГО МАКСИМА СПОВІДНИКА У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","04107; м.Київ- Шевченківський район, ВУЛИЦЯ НАГІРНА, будинок 22, офіс 241","02091; м.Київ- Дарницький район, ВУЛ. ХАРКІВСЬКЕ ШОСЕ, будинок 160-А, квартира 145",6,"ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ, розмір внеску до статутного фонду - 5000.00 грн.||СИМОНЕНКО ЯРОСЛАВ СЕРГІЙОВИЧ, розмір внеску до статутного фонду - 5000.00 грн.",49,7,"Інше"
"м.Київ","38934362","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ РЕДАКЦІЯ ПЕРІОДИЧНОГО ДРУКОВАНОГО ЗАСОБУ МАСОВОЇ ІНФОРМАЦІЇ ЖУРНАЛУ СОЦІАЛЬНИЙ ПАРТНЕР""","58.14 Видання журналів і періодичних видань",33779501,"РЕЛІГІЙНА ГРОМАДА ПАРАФІЇ НА ЧЕСТЬ ПРЕПОДОБНОГО МАКСИМА СПОВІДНИКА У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","04053; м.Київ- Шевченківський район, ВУЛИЦЯ АРТЕМА, будинок 37/41","02091; м.Київ- Дарницький район, ВУЛ. ХАРКІВСЬКЕ ШОСЕ, будинок 160-А, квартира 145",6,"НОВИЧЕНКО МИКОЛА МИКОЛАЙОВИЧ, розмір внеску до статутного фонду - 2000.00 грн.||КІНЦЕВИЙ БЕНЕФІЦІАРНИЙ ВЛАСНИК (КОНТРОЛЕР) У УЧАСНИКА ЮРИДИЧНОЇ ОСОБИ ВІДСУТНІЙ||РЕЛІГІЙНА ГРОМАДА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЇ ВСІХ СВЯТИХ У ШЕВЧЕНКІВСЬКОМУ РАЙОНІ М.КИЄВА, розмір внеску до статутного фонду - 4000.00 грн.||СТОЯНОВ АНАТОЛІЙ ПАВЛОВИЧ, розмір внеску до статутного фонду - 2000.00 грн.||СИМОНЕНКО ТАМАРА ПЕТРІВНА, розмір внеску до статутного фонду - 2000.00 грн.",13,4,"Діяльність ресторанів, готелів"
"м.Київ","39372665","БЛАГОДІЙНИЙ ФОНД МІЖНАРОДНИЙ АЛЬЯНС ІНСТИТУТІВ СОЦІАЛЬНОГО СЛУЖІННЯ СУСПІЛЬСТВУ СОПРИЧАСТЯ""","94.99 Діяльність інших громадських організацій, н. в. і. у.",33779501,"РЕЛІГІЙНА ГРОМАДА ПАРАФІЇ НА ЧЕСТЬ ПРЕПОДОБНОГО МАКСИМА СПОВІДНИКА У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","ЗАБРОДСЬКИЙ ОЛЕКСАНДР ВОЛОДИМИРОВИЧ","04053; м.Київ- Шевченківський район, ВУЛИЦЯ АРТЕМА, будинок 37/41","02091; м.Київ- Дарницький район, ВУЛ. ХАРКІВСЬКЕ ШОСЕ, будинок 160-А, квартира 145",6,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕДАКЦІЯ ПЕРІОДИЧНОГО ДРУКОВАНОГО ЗАСОБУ МАСОВОЇ ІНФОРМАЦІЇ ЖУРНАЛУ ""СОЦІАЛЬНИЙ ПАРТНЕР"", розмір внеску до статутного фонду - 0.00 грн.||КІНЦЕВИЙ БЕНЕФІЦІАРНИЙ ВЛАСНИК (КОНТРОЛЕР) У УЧАСНИКА ЮРИДИЧНОЇ ОСОБИ ВІДСУТНІЙ",140,21,"Діяльність громадських організацій"
"м.Київ","31927359","ПІДПРИЄМСТВО ВАЛЕНТИНА","55.30.1 ДІЯЛЬНІСТЬ РЕСТОРАНІВ",25835817,"РЕЛІГІЙНА ГРОМАДА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЯ БЛАГОВІЩЕННЯ ПРЕСВЯТОЇ БОГОРОДИЦІ У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА","ГЕРГЕЛЬ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","ГЕРГЕЛЬ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","03057; м.Київ- Шевченківський район, ПРОСПЕКТ ПЕРЕМОГИ, будинок 44","02088; м.Київ- Дарницький район, ПРОВУЛОК ПРОМИСЛОВИЙ, будинок 8",3,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БОН АПЕТИТ ГРУП"", розмір внеску до статутного фонду - 100.00 грн.",13,4,"Діяльність ресторанів, готелів"
"м.Київ","34352167","ПРИВАТНЕ ПІДПРИЄМСТВО НЯМ-НЯМ","55.30.1 ДІЯЛЬНІСТЬ РЕСТОРАНІВ",25835817,"РЕЛІГІЙНА ГРОМАДА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЯ БЛАГОВІЩЕННЯ ПРЕСВЯТОЇ БОГОРОДИЦІ У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА","ГЕРГЕЛЬ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","ГЕРГЕЛЬ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ","03170; м.Київ- Святошинський район, ВУЛ.ЗОДЧИХ, будинок 74, квартира 144","02088; м.Київ- Дарницький район, ПРОВУЛОК ПРОМИСЛОВИЙ, будинок 8",3,"ГЕРГЕЛЬ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 2500.00 грн.||ГЕРГЕЛЬ СЕРГІЙ ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 2500.00 грн.",13,4,"Діяльність ресторанів, готелів"
"м.Київ","26382625","БЛАГОДІЙНА ОРГАНІЗАЦІЯ БЛАГОДІЙНИЙ ФОНД СВЯТИТЕЛЯ МИКОЛАЯ ЧУДОТВОРЦЯ","88.99 Надання іншої соціальної допомоги без забезпечення проживання, н. в. і. у.",33495767,"РЕЛІГІЙНА ГРОМАДА НА ЧЕСТЬ СОБОРУ ПРЕСВЯТОЇ БОГОРОДИЦІ У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","РИБАЛЬЧЕНКО ГАВРИЇЛ ОЛЕКСАНДРОВИЧ","РИБАЛЬЧЕНКО ГАВРИЇЛ ОЛЕКСАНДРОВИЧ","01103; м.Київ- Печерський район, ВУЛИЦЯ КІКВІДЗЕ, будинок 18, квартира 22","02068; м.Київ- Дарницький район, ВУЛИЦЯ АХМАТОВОЇ АННИ, будинок 9/18, квартира 58",4,"КИСИЛИЧНИЙ БОГДАН БОГДАНОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||РЯБЧУК ОЛЕКСАНДР АНАТОЛІЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||РОСЛИК ВОЛОДИМИР ВІКТОРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||РИБАЛЬЧЕНКО ГАВРИЇЛ ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.",60,19,"Надання іншої соціальної допомоги без забезпечення проживання"
"м.Київ","40141070","ГРОМАДСЬКА ОРГАНІЗАЦІЯ СПАСО-ПРЕОБРАЖЕНСЬКЕ БРАТСТВО","94.99 Діяльність інших громадських організацій, н. в. і. у.",33495767,"РЕЛІГІЙНА ГРОМАДА НА ЧЕСТЬ СОБОРУ ПРЕСВЯТОЇ БОГОРОДИЦІ У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ","РИБАЛЬЧЕНКО ГАВРИЇЛ ОЛЕКСАНДРОВИЧ","РИБАЛЬЧЕНКО ГАВРИЇЛ ОЛЕКСАНДРОВИЧ","01103; м.Київ- Печерський район, ВУЛИЦЯ КІКВІДЗЕ, будинок 18, квартира 22","02068; м.Київ- Дарницький район, ВУЛИЦЯ АХМАТОВОЇ АННИ, будинок 9/18, квартира 58",4,"ДЬОМКІН АНДРІЙ СЕРГІЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ГУСТЄЛЄВ ОЛЕКСАНДР ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||МАЗУР СЕРГІЙ ВІКТОРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||БЄЛОВ ІГОР ДМИТРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ВОЛОЩЕНКОВ ДМИТРО БОРИСОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||САЛЬНІКОВ ОЛЕКСІЙ ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||САДОВОЙ СЕРГІЙ МИКОЛАЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ШАМАН ЮРІЙ ОСТАПОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ДУБОВИК ВІКТОР ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ШЕРЕМЕТ ДЕНИС ЮРІЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||РИБАЛЬЧЕНКО ГАВРИЇЛ ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||БІЛИК ІГОР МИХАЙЛОВИЧ, розмір внеску до статутного фонду - 0.00 грн.",140,21,"Діяльність громадських організацій"
"м.Київ","40748763","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВКВ-МЕРЕЖА","74.30 Надання послуг перекладу",38568258,"РЕЛІГІЙНА ГРОМАДА БЛАГОВІЩЕННЯ ПРЕСВЯТОЇ БОГОРОДИЦІ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ У ШЕВЧЕНКІВСЬКОМУ РАЙОНІ М. КИЄВА","ВОЙЦЕХОВСЬКИЙ РУСЛАН МИКОЛАЙОВИЧ","ВОЙЦЕХОВСЬКИЙ РУСЛАН МИКОЛАЙОВИЧ","04210; м.Київ- Оболонський район, ПРОСПЕКТ ГЕРОЇВ СТАЛІНГРАДУ, будинок 20-А","01054; м.Київ- Шевченківський район, ВУЛИЦЯ ГОНЧАРА ОЛЕСЯ, будинок 74-А, квартира 24",3,"ВОЙЦЕХОВСЬКИЙ РУСЛАН МИКОЛАЙОВИЧ, розмір внеску до статутного фонду - 1000.00 грн.||КОХ КЕВІН АЛЕКСАНДЕР, розмір внеску до статутного фонду - 3000.00 грн.||ВОЛИК ВОЛОДИМИР ВОЛОДИМИРОВИЧ, розмір внеску до статутного фонду - 3000.00 грн.||ВОЛИК ВОЛОДИМИР ІВАНОВИЧ, розмір внеску до статутного фонду - 3000.00 грн.",49,7,"Інше"
"м.Київ","22915763","ПРИВАТНА ФІРМА ГЕЛІОС ТРЕЙДІНГ","68.20 Надання в оренду й експлуатацію власного чи орендованого нерухомого майна",39462260,"РЕЛІГІЙНА ГРОМАДА МУЧЕНИЦЬ ВІРИ, НАДІЇ, ЛЮБОВІ ТА МАТЕРІ ЇХ СОФІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ У ПЕЧЕРСЬКОМУ РАЙОНІ М. КИЄВА","КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ","КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ","03191; м.Київ- Голосіївський район, ПРОСПЕКТ ГЛУШКОВА, будинок 31-А","01103; м.Київ- Печерський район, БУЛЬВАР ДРУЖБИ НАРОДІВ, будинок 14-16",5,"КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ, розмір внеску до статутного фонду - 1025000.00 грн.",29,12,"Нерухомість"
"м.Київ","39853756","ГРОМАДСЬКА ОРГАНІЗАЦІЯ 21 ЛИСТОПАДА","94.99 Діяльність інших громадських організацій, н. в. і. у.",39462260,"РЕЛІГІЙНА ГРОМАДА МУЧЕНИЦЬ ВІРИ, НАДІЇ, ЛЮБОВІ ТА МАТЕРІ ЇХ СОФІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ У ПЕЧЕРСЬКОМУ РАЙОНІ М. КИЄВА","КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ","КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ","01033; м.Київ- Голосіївський район, ВУЛИЦЯ САКСАГАНСЬКОГО, БУДИНОК 36 Б","01103; м.Київ- Печерський район, БУЛЬВАР ДРУЖБИ НАРОДІВ, будинок 14-16",5,"ТКАЧЕНКО ОЛЕКСАНДР ВЛАДИСЛАВОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ПЕКАР ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ТРОЇЦЬКИЙ ВЛАДИСЛАВ ЮРІЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ, розмір внеску до статутного фонду - 0.00 грн.",140,21,"Діяльність громадських організацій"
"м.Київ","40574578","ГРОМАДСЬКА ОРГАНІЗАЦІЯ ВІДКРИТИЙ ПРАВОСЛАВНИЙ УНІВЕРСИТЕТ СВЯТОЇ СОФІЇ-ПРЕМУДРОСТІ","94.99 Діяльність інших громадських організацій, н. в. і. у.",39462260,"РЕЛІГІЙНА ГРОМАДА МУЧЕНИЦЬ ВІРИ, НАДІЇ, ЛЮБОВІ ТА МАТЕРІ ЇХ СОФІЇ УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ У ПЕЧЕРСЬКОМУ РАЙОНІ М. КИЄВА","КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ","КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ","01103; м.Київ- Печерський район, БУЛЬВАР ДРУЖБИ НАРОДІВ, будинок 14-16","01103; м.Київ- Печерський район, БУЛЬВАР ДРУЖБИ НАРОДІВ, будинок 14-16",5,"ГУЛЯНОВ БОГДАН СВЯТОСЛАВОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||ТКАЧЕНКО ОЛЕКСАНДР ВЛАДИСЛАВОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||МАЦОЛА АНДРІЙ МИКОЛАЙОВИЧ, розмір внеску до статутного фонду - 0.00 грн.||КОВАЛЕНКО ЮРІЙ ІВАНОВИЧ, розмір внеску до статутного фонду - 0.00 грн.",140,21,"Діяльність громадських організацій"
"м.Київ","37882445","ВСЕУКРАЇНСЬКА БЛАГОДІЙНА ОРГАНІЗАЦІЯ МОЛОДІСТЬ НЕ БАЙДУЖА","88.99 Надання іншої соціальної допомоги без забезпечення проживання, н. в. і. у.",35671702,"РЕЛІГІЙНА ГРОМАДА УКРАЇНСЬКОЇ ПРАВОСЛАВНОЇ ЦЕРКВИ ПАРАФІЇ НА ЧЕСТЬ ІКОНИ БОЖОЇ МАТЕРІ ЗНАМЕННЯ"" У СОЛОМ'ЯНСЬКОМУ РАЙОНІ М. КИЄВА","ЧЕРЕПАНОВ МАКСИМ ОЛЕКСАНДРОВИЧ","ЧЕРЕПАНОВ МАКСИМ ОЛЕКСАНДРОВИЧ","01014; м.Київ- Печерський район, ВУЛИЦЯ ТИМИРЯЗІВСЬКА, будинок 1","03186; м.Київ- Солом'янський район, ПРОСПЕКТ ПОВІТРОФЛОТСЬКИЙ, будинок 48/2, квартира 28",4,"ЧЛЕНИ БАЛГОДІЙНОЇ ОРГАНІЗАЦІЇ - ФІЗИЧНІ ОСОБИ, розмір внеску до статутного фонду - 0.00 грн.",60,19,"Надання іншої соціальної допомоги без забезпечення проживання"
